beer_id,username,date,text,look,smell,taste,feel,overall,score
58482,ColForbinBC,2009-06-12,"   12oz bottle poured in a tulip A rather deep orange body with a good amount of clarity and visible carbonation. A thick, slightly off-white cap rises and falls quickly. A small amount of sticky lace is left on the glass. A hearty Belgian yeast aroma, ripe fruits, with an herbal, medicinal hop profile and a solid bready malt. Raisins and bananas are the primary fruit. An astringent, medicinal hop profile really cuts through all of the other flavors and took me a sip or two to adjust. A signature Belgian yeast flavor of banana and an adequate amount of spice blend in with the aforementioned astringent hops and orange rind. The finish is a strong, bready malt flavor, think raisin bread. A very creamy mouthfeel. Medium bodied with near perfect carbonation. They nearly nailed this one. Finish is dry and bready with just a touch of bitterness. A pretty sessionable offering, easily drinkable. Would like to see it in six packs rather than four packs. A solid addition to the weyerbacher lineup. I will definitely be buying this again.  ",4.0,3.5,4.0,4.5,4.5,4.03
58482,drcarver,2009-06-11,"   A - a cloudy, medium amber color with a small 1/2 finger white head that lasts. S - hint of perfume, citrus, and spice A - a strong flavor of banana and pear balanced with citrus and a clove like spice. A long-hanging aftertaste M - Smooth and creamy D - Goes down nicely.  ",4.0,4.0,4.5,4.0,4.5,4.3
58482,vikingloki,2009-06-11,"   On tap at the Bear Creek Grille in Macungie. I'm a Weyerbacher fan, I admire and them and usually love their big beers. Comes to the table in a frosty pint glass, almost a reddish color with not much of a head, probably lost in the trip to the table. i like the color, it's a ""light foxy red"". Smells good, interesting, yeasty, bready, hoppy, complex. Taste is not what I expect - there is a very unusual, but I wouldn't say bad, kind of 'zing' thru-out, my guess is it's the yeast. Beer finishes dry with a little hop smack at the end like an afterthought. The yeasty taste lingers on the palate and to my dismay does not compliment the beer cheese dip and beer bread. I'm kinda on the fence about this one, I'd like to give it another chance sometime. Maybe having one that's been bottled in a month might mellow out that oddish tase.  ",4.0,3.5,3.0,4.0,3.0,3.28
58482,Hojaminbag,2009-06-10,"   A hazy, pale, golden body with about one and a half fingers of off white head that sticks around for awhile, but doesn't really leave any lacing behind. The nose is fruity and a little spicy. There is a nice fruit flavor in there that I cannot really pinpoint as a single fruit: just take my word for it that it is fruit. Next there is a slight peppert flavor, and maybe a touch of ansie-like flavor. There is just a touch of bready flavors from the malt. Mostly a yeast driven beer, and pretty good. Mouthfeel is appropriately thick and full. Pretty drinkable beer. I think I saw some cases for less than 40 bucks; I might go pick one up.  ",3.5,4.0,4.0,4.0,4.0,3.97
58482,tempest,2009-06-10,"   On-tap for $5 a pint at Liberty St. Tavern in Allentown. Appeared a hazy amber with a short head. This is an interesting beer, but I get some awful off aromas that really kill it for me. Still there's a relatively big, hoppy flavor with citrus and mild pine, while the aroma hits me with dirt and cleaning solvent - not cool. This beer needs some work, but it's not a good beer yet.  ",4.0,2.5,3.5,3.5,3.0,3.19
58482,woodychandler,2009-06-10,"   An aggressive pour resulted in two fingers of rose-shaded head with good retention. Nose had a slightly perfumey accent, kind of reminiscent of Juicyfruit gum, definitely yeast-driven in its origin. The color was a hugely hazy deep-amber. The mouthfeel was full, thick, and bubbly with a very sweet bubble gum (think generic pink or Juicyfruit) flavor on the tongue. The finish lingered with that same bubble gum flavor. At 6% ABV and with its realtive lack of banana esters, I really see this as an alternative to Hefeweizen, which I dislike.  ",4.0,4.0,4.0,4.0,4.0,4.0
58482,Birdiebeagle,2009-06-09,   Bottle Pours a clear goldenrod with a good off white head. The head is frothy and diminishing. Produces good lacing. Aroma is good like juicey fruit gum. Good sweet malts with a touch of hops. The taste is good. Good carbonation and a nice mouthfeel. Has a good balance of sweet and hop. Not to sweet but sweeter than hoppy. Has light to medium body. A resiny texture. The finish is good with a quality aftertaste. I love these guys beers.  ,4.0,4.0,4.5,4.5,4.0,4.25
58482,ejimhof,2009-06-08,"   About 7 0r 8 years ago I bought the Weyerbacher sampler case and sad to say I found it hard to finish. I swore I would not spend any more money on their products. Lately the beers I have tried, given to me by friends, have seemed much higher quality. I am happy to report that this may be the best beer they have made to date. It is hard to tell that this is not made in Belgium. I guess hard work and changes have paid off for this Brewery. As far as this beer they have nailed every aspect of the style. Congrats to Dan. And I am buying their beer again.  ",4.0,4.0,4.0,4.0,4.0,4.0
58482,JoePetto,2009-06-07,"   On draft at TND in Wayne in 13oz wide beer flute. This is not an attempt to create a rendition of a true belgian pale ale, rather it is a ""tweener"" beer bridging the belgian and american pale ale styles. That said, this is a really enjoyable beer regardless of style. Funkiness of the Merry Monks yeast strain hits first then followed by a nice amount of hops flavor on the finish. The beer is zippy with flavor and carbonation and extremely refreshing. At 6% ABV, this beer is made to session.  ",4.5,4.5,5.0,5.0,5.0,4.85
58482,NJpadreFan,2009-06-06,"   Weyerbacher- Zotten A- Hazy cloudy orange/brown with a huge thick frothy head. S- Spicy. Orange peel, grape, and cherry. T- Spicy dry cloves with a tart fruity bite. Cherry, orange, lemon, and grape really come out. Wheaty and yeasty. M- Very dry and spicy. A harsh bitter aftertaste. Overall- Good spiciness. Slight metallic bitterness is a bit bothersome.  ",4.0,3.5,3.5,3.0,3.5,3.48
64319,TheBrewsky,2018-03-24,  ,4.0,3.75,4.0,4.0,4.0,3.94
64319,BlueSpader,2015-08-13,  ,3.5,3.5,4.5,4.0,4.0,4.05
64319,a77cj7,2014-11-24,  ,,,,,,3.5
64319,djrn2,2014-10-13,  ,,,,,,3.25
64319,MV_CHI-NS,2014-05-11,"   Appearance: Light gamboge/jonquil body with an isabelline head. Aroma: Bitter malts, grains, and rather yeasty. Taste: 'Light hops and dirty earth' were the first things that came to mind when drinking this; it reminded me of Old Style. Mouthfeel: Considerably light carbonation - rather flat, actually. Overall: Certainly not one of the best beers I have had, let alone one of the best blondes I have had. I had this along with Brouwerij West's 'Tripel' and was excited as it was my first time trying their beers. I don't think I will be revisiting this one.  ",4.0,3.75,3.5,3.0,3.75,3.59
64319,Lovely85,2014-02-17,  ,,,,,,3.75
64319,nickfl,2014-02-17,  ,,,,,,3.75
64319,Nage37,2013-11-23,  ,,,,,,4.5
203086,ovaltine,2016-06-29,  ,4.0,3.5,3.75,3.75,3.75,3.71
203086,Texasfan549,2016-04-26,  ,3.25,3.25,3.25,3.25,3.25,3.25
64319,beertunes,2013-07-17,"   16.9oz bottle poured into straight pint glass. Poured a hazy yellow color with over 3/4 inch of white head that decent retention and moderate lacing. The aroma featured a good grain base, had a bright yeast scent, and had a bit of spiciness floating around. The flavors followed the scents pretty closely, grain, spice, and yeast, it was a pretty typical flavor profile for the style. The body was smooth and even, with a clean finish. Drinkability was good, the beer went down smoothly and quickly. Overall, a nice little beer, but nothing special. Worth grabbing if you see a nice price on it.  ",3.5,3.25,3.25,3.5,3.5,3.34
64319,mhaugo,2013-07-04,"   500ml bottle poured into an imperial pint glass. Appearance: Light butterscotch, thin white head, as cloudy as grandma’s cataract. Smell: I swear to god this smells like a skunked Corona. It’s that bottle that’s been sitting on the shelf at 7-11 for who knows how long and could not have possibly absorbed more light. Mutated, spicy noble hops. Terrible. Taste: Also tastes like bad Corona. Bad Corona that someone ran through a grain bed of pilsner malt and wheat. I almost could not finish it. Mouthfeel: Light body, medium carbonation. Overall: This brewery could not possibly ask more of me as a consumer. I heard about what they’re doing, went out and purchased a bottle of each, and will probably never buy anything else they make. I’ve been underwhelmed five times in a row. This beer may be the worst of them. I absolutely love the artwork on their labels, and the fact that they intend to rotate them, but I guess I’ll be appreciating them on the shelf going forward.  ",3.5,1.5,1.5,3.0,2.5,1.97
64319,pauldevay,2013-06-24,  ,,,,,,3.5
64319,mactrail,2013-04-26,"   A light and spritzy brew with a distinct Belgian edge. Pale hazy golden in the glass with a modest foam and adequate spritzy mouthfeel. This tastes a lot like the Swing Session Saison from Victory that I tried last night, though a little more robust. Still this is pale and light bodied with yeasty funk and more of a Brettanomyces flavor. A pleasant beery smell. Very bitter with the yeasty flavors, lasting long into the aftertaste. Quite drinkable and not overpriced. But very dry and hard edged. No trace of fruit or mellow malt in this one. Eventually this just pushes to the bitter end and I can't finish a bottle of this stuff, in spite of its virtues. From the 500 ml bottle purchased at Bottleworks in San Diego for $5.15.  ",3.5,3.5,3.5,3.5,2.75,3.35
64319,RblWthACoz,2013-04-11,"   Pours a clouded yellow gold with a decently thick white-ish head. Nice Belgian profile on this. It's been aging for at least 8 or 9 months, I think, so it seems somewhat mellow. Tones of lemon, though not obnoxiously so. Mild yeast and bread are also there. A nice easy drinker. Not too bad, and better than I seem to recall from the last time I tried this beer.  ",3.75,3.5,3.75,3.75,3.75,3.69
64319,hayesjw,2013-03-05,  ,,,,,,4.0
64319,Bnoise11,2013-01-10,  ,,,,,,4.0
64319,kojevergas,2012-10-29,"   16.9 fluid oz brown glass bottle with standard pressure cap acquired at Cap N Cork liquor in Los Feliz and served into a Uinta pilsner glass in me gaff in low altitude Los Angeles, California. Reviewed live. Cost was $5.99. Expectations are above average; I dig the marketing. Served straight from the refrigerator. Side-poured with standard vigor as no carbonation issues are anticipated. A: Pours a three finger beige colour head of nice cream and thickness, and good retention - thought the ABV is merely 5.50%. Body colour is a pale yellow. No yeast particles are visible. No bubble show. Transparent. Nonopaque. Sm: Fresh clean pale malts. Lemongrass. Lemon zest. Citrus zest. A clean appealing aroma for the style. Little yeast. No alcohol is detectable. An average strength aroma. A bit adulterated. Artificial floral notes. Artificial lime. A bit reminiscent of a crappy Spanish lager. T/Mf: Artificial crappy lime up front immediately. A clean malt and decent zesty lemon body. Comes off artificial and a bit syrupy. No yeast or alcohol comes through. Very strange for the style. A bit garbage. I don't care much for it. It's certainly not well balanced. Overly malty. Poorly built for the style. Dr: Drinkable but underwhelming and overpriced. Very forgettable. Beneath pedestrian. Why brew this? I don't look forward to trying this brewery's other beers. D  ",3.5,2.5,2.0,2.5,2.0,2.26
64319,wethorseblanket,2012-09-24,  ,,,,,,3.75
64319,UCLABrewN84,2012-06-23,"   Pours a slightly hazy gold with a 1 inch foamy tan head that fades to a film on top of the beer. Foamy rings of lace line the glass on the drink down. Smell is of malt, grain, yeast, and some slight skunk which is weird because the bottle is brown. The smell reminds me more of a foreign lager than a Belgian style pale ale. Fortunately, the taste is much better with malt, grain, yeast, and some spice flavors on the finish. I am also picking up some grassy and herbal flavors as the beer warms up a bit. There is a medium spice bitterness on the palate after each sip. This beer has a lower level of carbonation with a slightly crisp and medium bodied mouthfeel. Overall, this is a good beer that walks an interesting balance of having a mediocre smell but a great taste.  ",4.0,3.0,4.5,3.5,4.0,3.91
64319,Wowcoolman,2012-06-02,"   Sampled on tap at Whole Foods with Brian Mercer, the creative force behind Brouwerij West. Pours a yellow-gold color with some head retention. The nose is a tad funky with some lemony esters joining in. The taste is refreshing with a dry, straw-like character and a slight phenolic finish. Brain is devoted to recreating Belgian flavors and I would not think this was a West Coast beer. The mouthfeel is ample and creamy. Quite enjoyable if you enjoy old world styles.  ",4.0,4.0,4.0,4.0,4.0,4.0
64319,AApparel,2012-05-27,  ,,,,,,3.0
64319,TGS,2012-04-07,  ,,,,,,1.5
64319,StonePhil,2011-12-19,  ,,,,,,3.5
64319,womencantsail,2011-07-24,"   On-tap at Provisions A: The pour on this one is a clear, pale straw color with a small white head. S: An almost popcorn-like aroma with a decent amount of bread. A strong grass and floral perfume aroma along with a touch of melon. Fairly light yeast, phenols, and esters. T: Decently sweet with a fair amount of bread. A bit of citrus peel and spice on the middle of the palate. Lightly grassy with some perfume character and floral notes. M: The body is fairly light with a medium level of carbonation. O: A decent light Belgian beer, but not really my favorite.  ",4.0,3.5,3.5,4.0,3.5,3.58
203086,Bryan12345,2016-04-23,  ,2.75,2.75,2.75,2.75,2.75,2.75
203086,donspublic,2016-04-15,  ,4.0,3.75,3.5,3.5,3.5,3.59
